breath_ids,R,C,m_u_in,q_u_in,m_u_out,q_u_out,m_pressure,q_pressure
93344,5,20,-1.916097471419747,17.23521411684444,3.594453512999688,-4.71460840943894,4.97871938649363,7.930118642167715
93970,20,20,0.3942097252457121,5.994249550552567,3.584008952455849,-4.385960604114082,2.9218988931045025,7.086870785383903
94243,5,20,-0.0827164436412049,3.3358204087201013,3.583768624477236,-4.3898014762117015,1.3474473683477304,6.145380288007583
94367,50,50,-0.3457442804278487,7.147660563901794,3.5982685694400995,-4.874666915644863,1.9685116093578967,11.123074098977364
94729,5,20,-5.031858834780593,18.53839928314341,3.594288937013313,-4.716026276536267,3.546372370063166,7.736434030494927
94910,20,50,-13.44689647863798,51.55267543870227,3.584096933160001,-4.385454215095908,2.524725970556074,16.65105180509949
96050,5,10,-0.4246181154389845,2.750965089105858,3.589521281619253,-4.54968682369304,1.0047294785024825,6.500530751685594
96094,5,20,-5.991182947588023,20.28799374408892,3.5942856094029074,-4.713484146219766,3.4922872733012125,8.125247865599833
96841,5,20,-0.1865042572861494,3.0575974013026204,3.597915632287872,-4.874520796934353,1.2484825549959155,4.902677920454164
97167,5,50,-2.6271273618729176,21.32292630359389,3.583675514228763,-4.385567584029579,2.761383809828096,6.909959130681149
97448,20,10,-3.46291982762964,10.442858336874046,3.5941300850954345,-4.710542058221849,4.216433047608444,8.917774952468477
97742,20,10,-4.79791797885942,15.903583927890873,3.5982721510168334,-4.873500294838713,6.151726638999212,9.36410112219201
97956,5,10,-16.167000190036543,37.90460062212672,3.5903964439679528,-4.549504065239348,3.220347292008157,17.68938098779426
98096,5,20,-5.284547464635295,30.29536846715944,3.5936599870813084,-4.715880577777559,6.313073623816828,8.49006813864958
98146,50,50,-0.3353297420143621,7.623903745642224,3.5979987865976004,-4.876302893210362,1.7902922310414802,9.684998814205263
98198,5,50,0.0027975763699115,5.580673076061474,3.5840797936249587,-4.386186090340512,1.0183320439141936,6.490805243246378
98541,5,50,-2.9324115944045714,34.387381185495336,3.584087435159476,-4.38486652257573,3.719205782620016,7.366897651836754
98771,5,50,8.162218027812045,30.05310439823305,3.5901944954457123,-4.546866605730282,6.12616040422796,6.323506572431622
98896,5,50,-2.7802666532157243,17.960734478901223,3.584365065296537,-4.380806049624729,2.0550990041008625,7.428337327642949
99034,50,20,-26.022155293142216,72.84811588832724,3.594635483000436,-4.713467191675326,-3.196171102040249,51.92498904086742
99547,50,50,-3.332213311381516,18.18144262271921,3.59429871627219,-4.713921399136673,2.391628841426147,19.824462120479204
99624,50,50,4.817604764599322,4.546482977574214,3.5843587245392983,-4.388446921850592,7.160083328404213,6.181951597137655
99784,20,50,0.783928225917038,6.160383166411451,3.5838941752463223,-4.384231655485787,2.887075081000257,7.110272364602251
100206,50,10,1.3006181178442329,5.892201671871028,3.584243199656892,-4.382847056973704,8.142302042265152,8.75854212684976
100240,20,20,0.1007058406436132,4.695714070692532,3.594120465215652,-4.717918228094375,3.648319273177834,6.42633505971485
100279,50,10,-1.774700548479709,8.228913138159951,3.5894882286918404,-4.55298168583278,4.3878472386564935,4.723837115060954
101623,20,20,0.302832534336182,2.130803803183636,3.584357018611396,-4.382994915083422,0.7596407661396792,6.83879247341924
102268,20,10,-28.54658126822981,71.04947936870417,3.5942671525620176,-4.715658946003532,5.303653726803978,28.37752682610392
103014,5,50,-25.731278434391243,79.76939202023108,3.5898541921325284,-4.54869122863956,3.57014862609567,11.467968767277448
103476,50,50,-7.470350045898134,33.84257476329493,3.59433583962652,-4.713908543876495,2.635653331595914,22.63273952874814
104042,5,20,-6.358130465105426,17.875391642782716,3.594309409678763,-4.707922588265897,2.357943858656605,8.907932063968694
104299,20,10,-13.675996723508296,37.72622676954763,3.5895573470998805,-4.550648950082826,7.530402853811339,16.609670897016745
104567,20,20,-2.707321841715089,12.439589733372816,3.5837018924199406,-4.386904314588676,2.43234503836654,9.398610727185758
104905,5,10,-4.206670003193896,11.515235126289967,3.589304250665485,-4.549507346247403,4.148614759308782,8.290860512712234
104948,20,20,-3.569796009276988,21.220580570316063,3.583844965885208,-4.386024963482017,3.81452031655432,10.951046965547157
105340,5,10,-4.584920552788084,17.76327004258352,3.583994129436087,-4.389906985257307,7.0090919118944255,8.570734200249182
105440,50,50,-2.7735447632859707,10.456343204795797,3.584185853362681,-4.385053989726303,-1.248841178038157,15.123399708290698
105465,50,10,-2.3890788699947816,6.002037398179324,3.597976582146393,-4.876833398932479,0.0685832748097609,9.87635462762733
105804,5,50,-6.3347770571594175,17.31520738379994,3.5838029492405066,-4.385918373640219,0.9381023263208944,8.362712264602887
105922,20,50,1.064722637087368,10.76463497535677,3.584273205342623,-4.387123307951038,4.1262007943647125,8.401882595059226
106014,50,10,-0.3347727559259101,2.150620555042919,3.5981130768024454,-4.8746077143240685,0.7457390746901466,6.824174405966362
106053,50,10,-3.010481605352716,10.7038133712154,3.597963124806091,-4.875099451737895,4.731712918739457,15.0338603774304
106171,5,50,0.7683229439794856,5.407397781204198,3.5839740308686605,-4.38259325799727,1.647357109369897,5.627874262606713
106347,50,50,2.3984325713633217,2.527397744232527,3.584240375609807,-4.388106521137912,3.6896449749239735,6.789239944079023
106564,5,20,0.293892891440182,4.471451364791382,3.5847054841709776,-4.384029193751597,2.0217346348056315,5.775891065536514
107117,50,50,-0.7369227113159639,9.60324967099692,3.598098456732174,-4.876262701721746,2.910663983987949,11.749309055644012
107654,20,20,-18.92113717384641,66.40259648722636,3.583704323985519,-4.386739572579239,3.6547352644871314,20.33957888953996
109033,50,50,1.2761350998505985,-0.397452912618322,3.583666831730472,-4.389328830188793,0.995250690426158,5.875792630126552
109085,5,10,-15.860764383574812,37.6236417090803,3.5904500357689924,-4.547162605155662,3.737899064695775,17.99441084352362
109231,50,10,2.0426010656819225,3.62735627389381,3.58938600504934,-4.557758604819373,7.041859807746695,1.7547605237427262
109338,50,10,1.663532612434496,2.01761293525864,3.597815473621711,-4.875725227157288,4.188291594542601,4.481157748822141
109466,50,10,-14.992461324396958,39.72377844960148,3.5979967932482024,-4.876128036764942,1.1764834028930171,28.573118991463843
109962,5,10,-26.76748315877276,67.89646214005887,3.5945516316294785,-4.716882229838845,9.780483424337328,19.56583296560593
111787,20,20,-11.726719789906346,37.39803122106381,3.589802000023318,-4.550076949498268,2.71721386626858,13.27953538238116
111930,50,50,-4.72520663045394,12.36370371244884,3.594436675460712,-4.709643513514091,-1.927474828384943,15.832577346648357
111961,20,50,4.97893129273,13.716042731428104,3.5844891500450893,-4.384078673704195,5.224801485431437,9.535225791658018
112094,20,20,-3.3583991010204994,24.85416359370906,3.584166353532627,-4.383262197208988,4.988235179757083,9.989965601348024
112706,50,20,-2.1790094057916503,11.987631308796102,3.5984088326340533,-4.874693345425738,2.5266038102030683,13.747513273300804
112729,5,10,-0.1945506059170834,1.7740355869322186,3.594614335176987,-4.71219091211198,0.7319195880380226,6.868596019607766
113364,5,10,-5.262065218645342,16.46243763007235,3.5945444743126456,-4.713615456543792,5.762088824477579,9.54734060282908
113368,20,20,0.8765491709240435,0.6686445921881033,3.5900287339542025,-4.548688128639023,1.2133075097871926,4.221210378283428
113413,50,50,0.9366193000767348,-0.0341469402792746,3.595214819701604,-4.7095991483117,1.1581683858808831,5.498731668962656
113594,50,50,-0.9547582835817668,9.076583146526955,3.594362926656692,-4.714321092721704,2.4419709623723334,13.706094557711875
113873,50,10,-1.684961325996582,4.903487222809341,3.589697478503053,-4.548321135574464,0.7411875010469157,8.101711153094712
114534,50,50,-7.229006025667781,24.804580601357245,3.5978591252505523,-4.8776035579119394,-0.7511060039723839,23.81813088292021
114639,50,10,3.196172070415438,3.788206957110124,3.594275637966407,-4.715769665165819,7.154353993196202,3.045866361214869
114733,50,20,1.2080571173933692,-0.3836599826078684,3.5844062193243484,-4.379697171206709,0.8721611809678953,6.146102765921009
115388,50,10,-2.862947720947258,6.710410583070265,3.5976943442470315,-4.875436099448315,0.0006516876273114,9.15819082589329
115417,5,20,-0.8454103458336971,23.46784487603517,3.594317092213094,-4.714722806781924,6.417422836595206,7.762447340787192
115508,50,20,-6.663107073209708,36.90251561388874,3.597845667031081,-4.877275427504996,2.3148744744269827,29.909054979647784
115547,5,20,-1.7392608466394186,9.599542133856083,3.598068811172296,-4.873745696629603,2.666421356585144,6.898821538287033
115718,5,50,11.373149900446077,45.40976571988407,3.584249025862184,-4.384034664328199,7.838705362629011,6.429719373593113
115978,50,10,-4.732386737341656,14.770702188833024,3.5980156268334893,-4.875759295092685,4.064693538408826,20.865767234715342
116223,20,50,-1.2362063085036867,15.351774608014711,3.5903886545047183,-4.54688397332285,2.3015629159434385,9.062974235697956
116723,20,20,-2.838292140447312,17.328650080437274,3.5840945812767435,-4.380872060781972,3.854591480950584,8.978880584258164
116901,5,20,-8.457246596222534,43.49651023054248,3.5946090219649123,-4.711814704323515,6.98399957769941,9.466037936525224
117418,50,50,-0.3713915640055561,6.418250103019044,3.5942654771357323,-4.713076738998346,2.2626940664305097,12.84099071261782
117627,20,10,-17.581371835229216,43.22659573662715,3.589689747722513,-4.547276295770323,3.4079249454306297,22.58290802018137
117665,5,10,-2.4679969766700234,6.226179337140759,3.590279060837776,-4.550534025647914,1.5622292890677785,7.4089610363865
117693,20,10,-20.01439452556739,47.16778051476233,3.5942217807005803,-4.714568095972638,1.264537066611485,22.508167044841457
117714,50,20,-6.915600669745479,38.19448808177269,3.5980698263748,-4.870972553269792,2.154965301348886,27.41583067911684
117973,5,10,-5.338607009368482,21.655952945406824,3.5843137329976327,-4.388220310523965,8.031387941633625,8.84692210621117
118195,20,50,-1.8622747112459908,6.478657845112075,3.5840926838454985,-4.386834261846785,1.2848775452165366,7.64615913329919
118438,5,50,-21.16819090027255,97.78897588609334,3.5941722280946102,-4.716645828841722,5.552755053287263,12.381462157342106
118555,20,50,-4.215396761967951,21.824482980070822,3.5896715791906524,-4.550009673822622,2.1020290368364583,9.724704090200335
119054,5,10,-1.62096311812164,3.924132422510696,3.5898726150985136,-4.547736947105381,0.7429579891409339,8.262233959212836
119828,5,20,1.176534231397182,1.1944046753829856,3.584451750999376,-4.384294239705964,1.7222209052663306,5.190722634202402
120627,5,10,-2.0628157623811934,7.805509555242966,3.5903591933608565,-4.547104440680917,4.419904126760481,7.2509363859408
120691,20,50,-2.889612234966659,9.918492884480528,3.5843456254937927,-4.38369624190321,0.5158269795586424,8.313183723711491
121393,20,50,2.908828461922328,9.307178225865526,3.594078095559878,-4.712730192408172,3.492449229748819,8.149045956695634
121576,20,10,-8.287259453475867,23.05843600337353,3.58996537417884,-4.546533759267196,6.071666449313821,12.95501596776306
122162,5,10,-4.910383724896388,16.498978500077108,3.590272442468448,-4.5513258315992,7.335921854066528,9.009990308660338
122198,50,10,-0.3403830158710234,1.9834091832749363,3.598021248578187,-4.876083006182612,1.3031658079560748,6.9156377050257385
122519,20,50,4.277189958038345,1.6747756939270937,3.584625237150034,-4.389194515650396,3.453970346736308,4.721156590804188
122928,5,50,-2.0176354516470054,57.35918064295022,3.59437362355048,-4.712115182156381,5.690014994773267,8.339277319833524
122985,50,10,0.7215235404075452,2.350375602252236,3.584473541049516,-4.380479810935976,5.588572699003847,4.1263344257215095
123015,50,10,-2.7296319208991617,8.522908313819968,3.597978514127233,-4.8767727875010936,2.3134633282791275,14.867104452136974
123554,5,10,0.4617559296561485,0.403460798384028,3.58979137500395,-4.545980749738066,0.6718205137816844,5.703318533450535
124370,50,10,-10.60458284298594,26.44106961035205,3.589752443803256,-4.553499620325722,1.415506350379852,11.996669626997091
124461,5,50,1.263315907663556,20.415518116295925,3.5897751294374944,-4.548005836397891,3.527845175810054,5.904712311114724
124696,5,50,-6.094067390369946,43.02528931966805,3.594301809794394,-4.711479604315481,4.287463773425582,8.119094381346784
124755,20,50,1.2313387841468098,11.474138378521586,3.5844216448486623,-4.38766084535886,4.646515423631128,7.387396748181048
124978,20,10,-1.7446718508063142,5.43563529446237,3.5903270780152297,-4.549494373730219,2.255418653175909,8.707590602564878
513,50,10,0.0807846980537844,1.6339078845339168,3.597978591671226,-4.875457357020577,1.5844154304828404,4.729105128170391
918,5,20,0.912547427043563,3.0187024370559445,3.598052341052509,-4.876139313148767,2.906975878918727,3.7518712907608833
1005,50,10,0.0451042689671106,6.933795672067281,3.590264832138321,-4.551696362377885,9.15169379683389,3.9704465803569984
1016,5,20,0.5300149225508449,38.86011048280251,3.593691861677546,-4.709993578547104,9.12397886443261,7.821815936765449
1133,5,20,-1.3134502845124745,18.708680141235995,3.5841378708412424,-4.386250833815223,5.485563438354417,6.547284493057963
2848,20,20,-2.549083653644567,15.947850534300564,3.584324176860188,-4.38509752228321,3.770307808718247,9.081403857790937
3577,20,10,-4.245609785136262,14.577495389710458,3.589885230600914,-4.552528859818508,6.200915908053978,10.580005344925883
4167,20,10,-21.633379956170025,52.5551672773938,3.5853356962150897,-4.386733246424524,3.34672572152196,23.024747718915584
4531,5,50,-1.6341374826789168,7.704060540795627,3.584097418461418,-4.388731919129913,1.0036938243422626,6.563861588974032
4624,5,20,-1.6095528190330517,25.21554852071656,3.597997026815503,-4.876220187118425,7.286757267254878,6.85629203939415
5457,50,10,1.00477875905083,0.425077564480363,3.583924487298079,-4.389778703566339,1.8793037241458344,2.2866478408637367
5949,5,50,-10.403474888301629,35.7372371400931,3.5940436232679542,-4.715143168771557,2.2843667677390505,8.694532743248901
6082,50,10,-0.2658122385117666,3.475405309003099,3.584354443656361,-4.383238995611463,5.1025052600055245,6.4017794300808974
6142,50,50,1.043044451349416,3.4801155627221654,3.594571521343972,-4.721506551206416,3.9614343377653256,8.476884975328202
6678,50,10,-0.5633947240799722,2.546173335286932,3.589064587919085,-4.5540117058888985,1.409445826459646,4.298111668582333
6911,5,20,-26.45894447407088,71.88091630891068,3.594351653530372,-4.714604333080148,5.021445786675846,13.39741720823632
7912,5,50,0.7599527213368749,11.507381777834292,3.590160339784452,-4.54576661529009,2.3053262370317817,6.614349486140828
8145,50,20,-20.694698664527635,54.237954551054514,3.594696782330844,-4.713439471268103,-6.013149741559886,43.55618636874142
8146,5,10,-23.956571549599506,57.410428262117655,3.590004382447877,-4.552028061791522,5.631652256771307,22.034851574572365
8627,50,20,-6.920008313949242,27.55556670907817,3.5980357168239534,-4.874431354068662,0.9120591244145978,19.64771081779625
9018,5,20,1.173888163871401,3.001378077890402,3.5844106300282843,-4.3868845289347735,2.2062162796983538,5.654426081315996
9258,50,10,-8.715257644464995,23.37299341958363,3.5894941907115334,-4.554337444933398,4.186759003475325,17.43074643623763
9731,50,20,-2.4755450934486114,16.934921511669064,3.5840456038340287,-4.382616761144596,4.542254425140007,20.323654182557647
9867,5,50,0.3962528398410791,26.78389111079433,3.583668809264132,-4.384833155895588,3.698328225129601,7.4523667514954255
9925,5,20,-9.16155294397758,45.35076465992638,3.5944875144914983,-4.71687781377128,7.063624127914437,9.688647767718292
10183,20,50,1.3929467070189023,2.6765215219127056,3.583879547619669,-4.387206220433198,1.2326640469373444,6.225301605663438
10267,5,50,2.51739118159337,12.769391996431104,3.589521022710956,-4.547425982442718,3.0880018594464493,6.532455909794561
10443,50,50,0.5649277146894651,2.3683628560874475,3.584263340685388,-4.391059838576213,2.26652240420176,6.435800921229558
10530,50,10,-0.1965317923083903,5.073347185810031,3.598118109950047,-4.87674842816074,4.370780126313622,8.68468818836289
10532,20,50,2.0787486735404346,-0.1075754541934875,3.594228041814878,-4.711959831046763,1.4414727972085146,5.423310650043041
11024,5,10,-3.498457659525645,8.101951753793308,3.589738708443092,-4.550538511778347,0.8194488849242599,8.614841494129783
11194,5,10,-25.654067894773217,61.71356938792088,3.590082427374682,-4.547612207797256,6.0228044322111245,23.40533542839801
12118,5,50,-5.102362134480735,49.19644253075667,3.5841407684868907,-4.386660103536315,4.7274137613430085,8.509299279321468
12238,20,20,-9.548458732094144,27.432738994845,3.5897259673518365,-4.549371052634742,1.4035618306920132,11.5076802158741
12344,50,50,1.0577308931042035,1.025336763799774,3.5944349514954816,-4.714205556857955,1.0596166056523546,6.8600782368867215
12757,5,50,-33.81672380081428,114.9432650866728,3.584172431112952,-4.385479819600505,5.487944751788773,14.187497182296692
13701,20,50,-2.088590703302782,18.249018159521007,3.583605875799446,-4.385142585178044,4.95836829395414,9.238809346190292
14556,5,10,-4.297644180628693,16.264333705523587,3.59026458362766,-4.54752491711342,7.447808174351935,6.903751149564833
15157,20,10,-10.84753568839994,25.73299625294691,3.5896942496917776,-4.549070363887871,1.5256356007265195,16.536062251051472
15161,50,20,-0.2968668475491027,4.167054802636617,3.584831724742388,-4.383516281630846,1.7122081736291646,9.383193110448982
15633,20,20,-15.651725594904834,43.97116648104738,3.583987217876405,-4.383236331458691,1.763609256769477,15.619118679430352
15634,20,50,0.9133219876286728,5.794888170841859,3.593864585210633,-4.709900848096284,1.861707296580772,7.516822500850499
16741,50,10,-0.1032380410666039,5.620485074456783,3.5839688669634207,-4.3866160830578265,7.441188520582877,7.678045559842604
16800,20,50,-16.658035036787272,82.77468714234342,3.5979478886370684,-4.876588959366044,4.728430518357641,21.260270066556203
16835,20,10,-5.47924135252329,18.852881451608013,3.593884929737455,-4.71452200313572,6.592091437317818,10.635558682109856
16947,20,20,-2.2580314689244,7.008114196608238,3.589848295538401,-4.54868401457199,1.0248753550303933,7.225350885688828
16954,20,50,-16.324199424409713,69.50037565841781,3.584555736163433,-4.383743328213154,3.847602142870615,21.43261884396797
17462,5,10,-6.61436486343016,22.864585060188144,3.593958780648154,-4.71399453684566,8.095924440973853,10.22333941905632
17502,20,20,-12.556253469895612,41.9627021565475,3.584186236849707,-4.385872487253861,4.08798977956523,14.594774566658591
17924,50,10,-1.4550471853581133,6.593992533072363,3.597999882124767,-4.874227893907361,3.9437501409245264,12.02555032492959
18174,50,10,0.3475675074025314,0.2805713986344573,3.584058279930029,-4.383950815114462,0.746571496893064,5.764413727401043
19440,5,10,0.1653811558957194,1.402415111963191,3.59004430011828,-4.553420557672899,0.8638731710513272,6.124664223475906
19627,50,20,3.3674788630989463,-0.5946885420459691,3.5944977513484178,-4.716144972737956,5.398445043923314,4.153319936190092
19686,50,20,1.668574852432387,2.9744255180246806,3.59423563413128,-4.711914712531704,4.6630241895545055,6.657537237255367
19976,50,10,-3.9205944459659823,15.675852681408728,3.598071488148393,-4.874177006048401,6.737636619072169,15.48817644891241
20056,50,20,0.2125627299946326,7.972601847940368,3.5843622766089527,-4.391087462571647,4.965966403170664,11.930355075792498
20223,5,50,-2.604981566170135,32.65217990307363,3.5838591904445005,-4.385023339647238,3.7169294513075193,7.061352451146671
20409,20,10,-0.7376149304032225,2.354144701483498,3.594255591914071,-4.713116797440248,0.8450045132713522,7.36519054370226
21369,50,20,1.6690816265158115,1.195393539032381,3.594136166567546,-4.712945455296934,2.6664699122404496,5.94237223273761
21462,5,10,-0.1606143737582046,11.168731301895711,3.58455448170444,-4.384158296579497,8.630504842212142,4.276316610384772
21508,20,10,-4.047478263972673,11.987193137955044,3.5938689468851845,-4.715041634856866,4.368611785553236,9.832221378247144
21909,50,10,0.1992189718259118,0.4915117521149512,3.5828563175247736,-4.3959083863484905,0.4299784342030704,6.03179896949387
22045,50,50,-0.9207045771943784,14.176261867790668,3.594702141957953,-4.712205932599928,4.693678141743743,16.272270933066032
22313,50,50,-8.99082289417946,22.944656028578283,3.598103536143279,-4.8748385906581255,-4.243840144611878,24.548472212651223
22382,20,50,-1.1449789617728967,39.95841416773532,3.5840712903319,-4.386372710393589,5.30712914646664,14.612958670335448
22469,50,50,-7.114278676669481,37.230815047568015,3.5979708178749075,-4.875771535855756,2.541304473329803,27.06662688973802
22824,50,20,-0.860469509630115,4.281430568927677,3.5979565991710234,-4.876106125101695,0.6975583650368424,7.591341747379547
22884,50,50,-1.018157328209711,8.997653061337338,3.5843524029312133,-4.383606053497498,1.907624686542368,13.249532794526257
22917,20,20,1.404899574839333,5.37197296645473,3.584220069008613,-4.386921773365621,3.356707965245574,6.933006794747127
22964,50,50,-6.2435005962515815,28.183440068747423,3.593683846602053,-4.72020765951538,3.718207227695271,24.41371597182745
23487,5,10,-0.649138659915814,2.9960763006446736,3.593898150948843,-4.713349028891171,1.007794626907645,6.712704132413331
23682,50,10,-0.7865338013647308,2.641895762949027,3.597998526551077,-4.874924733320758,0.9924421515071474,7.62707038474056
23696,5,20,-29.51631283712302,88.31401734247686,3.5932819700091745,-4.720726813263292,6.780528091408817,13.88290883120668
23993,50,10,-13.549759441492114,35.11205518000137,3.5895218254939008,-4.557451409281049,2.876334323841458,18.27885921817135
24168,5,20,-5.480340761053518,46.350467724025975,3.59440869808888,-4.715030098778655,8.311701532403115,9.064284854444423
24228,20,50,6.326315685286085,18.99157317115173,3.597728349207764,-4.875474855759345,7.045389799600053,8.892681983962145
24740,20,20,-2.765205294292708,7.4856165429245936,3.584228769853443,-4.380518103546166,0.6789330541365087,8.326478566026593
25262,50,10,-18.71912633531521,47.067732960899775,3.5898217174961267,-4.549856462500946,2.6628725958686963,24.212438883806914
25280,5,10,-2.658718431077057,9.616101768831244,3.584140524410819,-4.389567089958889,2.947409626353981,8.568332108001982
25507,50,10,1.2939862691558903,-0.2339915565541658,3.5746771869057667,-4.230715797848121,2.9261042621700177,4.611553926450076
25887,50,10,1.2331612039968916,1.566314502783022,3.5845388795242368,-4.388197871058914,4.594634950338242,5.698761760951433
26120,50,50,-5.683909888559638,30.06863606431562,3.5981665613463765,-4.8764958452298535,2.688871954697885,22.55899202874928
26635,50,10,0.7940518347544384,4.482817908176243,3.588943204983212,-4.557705491934509,6.182353128515483,1.8947710895334688
26713,5,10,-6.040268763155073,21.94018126362847,3.584225310137684,-4.386139142797789,7.556182122075483,8.345230937352557
26779,50,10,-3.445974271682754,9.565196380791454,3.589873061686572,-4.552242707967553,1.9927542627317765,6.297587338502514
26796,50,20,-4.213916639482528,12.92067220033266,3.5841681403942496,-4.386787595079858,-0.3424151047891925,18.667027062475714
27144,20,20,0.9348386395271282,11.21736277659849,3.584486737907351,-4.383289020179212,4.339061509566429,8.972931386270568
27195,50,10,0.0896383362060951,1.264044598407977,3.5895129307107214,-4.552741906145366,1.2892352591924223,-1.2174430101823075
27538,5,20,-24.675713217543013,69.56314643413134,3.593963712372324,-4.710428097043897,5.389728394144755,12.78913352939159
28033,5,10,-10.604383986271646,32.20156868305551,3.5945099467286203,-4.71826809849448,10.199457800598063,10.34544024935603
29658,50,20,-6.2244002965584135,19.848452451514262,3.5979048908570714,-4.875933403474862,0.2419206156852139,15.83615744926606
30004,50,50,0.0619278371743057,0.8472373548089116,3.5838116234665764,-4.385401913156871,0.2033928816174898,6.424333423534036
30085,5,20,0.5213441458659545,37.04735032470497,3.5847856799391105,-4.386186020135736,8.208176891122598,6.99991449662638
30087,20,50,-7.283004155466376,26.84310780458306,3.5841008556947025,-4.386064772709353,1.3095289984793983,11.706257465208807
30295,50,10,1.3936656676937216,8.048835625315832,3.594402573033652,-4.7147409714743365,9.068974581139988,4.904817701311072
30721,50,10,-14.373828097390472,37.85549662144282,3.5897346200957343,-4.555614750777274,5.750288467225275,21.98678425606134
30811,20,10,-14.843402050600265,36.300025489582175,3.589760333421113,-4.546566553069732,3.983386017264967,21.970129892261934
31364,5,20,2.032111139151483,13.277622372032049,3.594540370067623,-4.716048066468296,6.626524303750628,5.924811810662133
31397,50,10,0.8194880162394328,-0.1797490954805405,3.5939891074985555,-4.716653528063327,1.162905319900054,5.190514484068888
31829,5,20,-22.994817147245733,57.03635974904255,3.594258092971491,-4.714622594141925,2.584650388291019,14.11554361708464
31873,5,20,-3.4556718149570544,44.90405011059073,3.5841891329444144,-4.383182581678367,8.481985460958034,7.640840836116579
32644,50,10,-0.4407779351874505,3.2805685057693297,3.589720580136254,-4.551254124285372,1.191672830063394,4.535693144545389
33132,5,50,-5.444225513580856,73.28416606631323,3.5841455579501225,-4.381727530492318,6.491719895863866,7.915327401334141
34132,50,50,-2.503274427088393,16.85875072371615,3.5980338706813164,-4.876722354244312,1.8886368950546304,13.873641342540212
34136,20,20,-19.33755778540783,54.1265578388724,3.5931759732283366,-4.719126467265192,3.514060298554233,21.90287677454265
34179,5,50,-2.1604425598520245,25.395815731460942,3.5845158674262545,-4.383602014413625,2.916893672606125,7.428029577176657
34677,50,20,-0.660595578256989,6.216045646135724,3.597937281232045,-4.876521344668374,1.6593202852401223,9.517306768609776
34690,20,50,-21.77306167508649,99.25363463369438,3.5933220451005385,-4.715354228618477,3.918107058566066,29.260993870209603
35653,5,50,-13.813947375215704,43.66104060068947,3.5837763028925056,-4.384609915993241,1.9871601015186784,8.832905762004597
35792,50,10,-9.24626788235697,24.19780347855825,3.598119589303149,-4.878923636375742,0.4440806008652911,19.59021328556673
36055,20,50,1.9093651964981275,22.13120261247093,3.5838035498588763,-4.391092991033441,8.083792926903678,8.928744816629036
36108,20,50,-11.050466926415936,71.16430172874693,3.584447295003085,-4.381048024409648,3.488549254733465,22.450604266819333
36162,50,20,1.516316807841392,5.487055934379672,3.5941689825469867,-4.713857197256465,5.184146508259486,9.260927105073232
37046,50,50,-4.713165477181917,22.691364001129458,3.594268615094327,-4.714164536541159,2.762504576988813,20.85829439119984
37277,50,50,-5.545757204726031,30.65148486224132,3.598063940178066,-4.875070200390634,2.769481326736171,22.94627531512572
37720,50,10,-8.932004043995558,21.9645113754772,3.5979025010490098,-4.874439152649777,-0.1981978297897551,20.80529322497724
37906,20,50,-22.608632404308107,85.27173829137551,3.597381389883749,-4.877609687085994,2.746034399699118,22.912677259151884
38041,5,10,-3.27102952622358,10.110097745968478,3.594329643034056,-4.71463189671215,3.7279073787150274,9.209015687220248
38254,5,10,-15.315603282478072,36.03016055509431,3.5897551416886344,-4.545961846969023,3.033859381998923,18.074364813069952
38344,5,10,-5.0764324798039295,14.047063672143082,3.583713835145797,-4.383975994098256,4.975920942343146,10.145412214423786
38435,20,20,-15.214707638197677,50.80494130731212,3.587655549559317,-4.538512163260726,4.273153103854549,18.04143603572691
39169,50,10,-5.1119097313938,14.008958602804356,3.597917120591204,-4.875196623351027,1.7851238960921232,15.898884195728618
39191,50,50,1.0069231864423298,2.5664883833381635,3.598332499274678,-4.873664711173428,2.0321606365259344,7.711211166680088
39300,50,20,4.625685385947561,-0.294382344197406,3.584743625844093,-4.388033036396331,7.533163662746883,3.084708778425032
40665,20,50,1.8442329415880885,0.3104147855633733,3.594616257773612,-4.7015660471938245,1.242211581024927,5.695587880182131
40758,50,20,0.4092722173683502,3.3103196210991643,3.584221212377606,-4.383603681247838,1.894090499464384,8.40864396552366
40796,50,10,-0.7091464348901868,2.52879844403416,3.5979289959599323,-4.875756373777158,0.5762155153598647,8.266574908039626
41011,20,10,1.1423036498733377,2.0372341476556906,3.589983268815569,-4.550315912074909,5.708435046467503,4.536895954658675
41102,50,20,-7.192074110513968,30.98369584900568,3.597944104279964,-4.875591741684069,1.025786980978468,23.603174195807178
41285,50,10,-16.60189748878924,43.48169633748107,3.589578534761198,-4.555453336829023,3.638339156269628,21.70617351245104
41326,5,10,-0.8264494173117768,2.6587556729843587,3.5897641474095763,-4.549412568233072,1.715917244385783,6.601766206621782
41418,20,50,-17.944745075240526,82.6517493992015,3.597950800184479,-4.87562106770742,4.303352827752379,21.85575070604348
41510,50,10,-14.051620144770276,40.3550101509047,3.590007290720421,-4.5540780886762855,8.034665915327256,19.06050876436491
41814,50,10,-1.4217503552020518,9.360313887218172,3.5838420415610166,-4.397886331572573,5.7063672588238825,12.890099339836604
42119,20,50,1.5979100718551926,29.610392479592747,3.585342635250424,-4.379572487253044,7.735810540549731,11.135703533333434
42235,5,20,-5.248281327034273,31.049309200727347,3.584454120612808,-4.385290151521396,6.079182482552356,8.168528005602216
